Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
53,178215,4,2,116,90,29,29,29.0,0.0,45,45,45.0,0.0,1155.9071907528,33.6671997307,35643.0,63578.579061662,146733,3,31479,10493.0,18168.3469528738,31472,3,3,3.0,0.0,3,3,0,0,0,0,104,40,22.4447998204,11.2223999102,29,45,33.5714285714,7.8072005836,60.9523809524,0,0,0,0,0,0,0,0,0,39.1666666667,29.0,45.0,104,0,0,0,0,0,0,4,116,2,90,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,69683,1,1,49,112,49,49,49.0,0.0,112,112,112.0,0.0,2310.463097,28.70140493,69683.0,0.0,69683,69683,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,20,14.35070247,14.35070247,49,112,70.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,105.0,49.0,112.0,28,0,0,0,0,0,0,1,49,1,112,-1,-1,0,28,0.0,0.0,0,0,0.0,0.0,0,0,0
443,60501962,15,15,1096,6212,716,0,73.06666667,185.970607,1460,0,414.1333333,606.6076476,120.7894713,0.495851688,2086274.552,4113466.112,10000000,13,60500000,4321568.714,5140785.908,10100000,438,60500000,4317958.714,5151538.657,10100000,49,0,0,0,0,312,384,0.247925844,0.247925844,0,1460,235.7419355,467.8206898,218856.1978,0,0,0,1,0,0,0,0,1,243.6,73.06666667,414.1333333,312,0,0,0,0,0,0,15,1096,15,6212,8192,115,14,20,72007.83333,53446.53638,181105,50082,9999807.167,4070.037907,10000000,9995589,0
53,49156,1,1,55,83,55,55,55.0,0.0,83,83,83.0,0.0,2807.388722,40.68679307,49156.0,0.0,49156,49156,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.34339653,20.34339653,55,83,64.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,96.5,55.0,83.0,20,0,0,0,0,0,0,1,55,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,62697,11,6,1174,2368,901,0,106.7272727273,266.9281142589,1397,0,394.6666666667,584.84106103,56493.9311290811,271.1453498573,3918.5625,5742.7348997814,15020,3,62697,6269.7,8048.1554277293,19567,3,39529,7905.8,7425.0364106851,15817,48,0,0,0,0,244,132,175.4469910841,95.6983587731,0,1397,196.7777777778,404.7935647529,163857.830065359,0,0,0,1,0,0,0,0,0,208.3529411765,106.7272727273,394.6666666667,244,0,0,0,0,0,0,11,1174,6,2368,65535,32,10,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23658,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,9130.103982,169.0759997,7886.0,13614.80565,23607,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,40,84.53799983,84.53799983,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,116029418,23,20,1439,5373,1053,0,62.56521739,221.8959269,1448,0,268.65,511.0544595,58.70924906,0.370595671,2762605.19,4446372.313,10000000,1,116000000,5274064.455,4996311.905,10000000,1,111000000,5833875.684,5072586.516,10000000,49,0,0,0,0,744,648,0.198225591,0.172370079,0,1448,154.8181818,389.527279,151731.5011,0,0,0,1,0,0,0,0,0,158.4186047,62.56521739,268.65,744,0,0,0,0,0,0,23,1439,20,5373,29200,1038,4,32,53866.08333,103507.3444,382544,23562,9615252.0,1402407.754,10000000,5162093,0
54757,396,4,0,89,0,46,6,22.25,19.73786547,0,0,0.0,0.0,224747.4747,10101.0101,132.0,114.1358839,210,1,396,132.0,114.1358839,210,1,0,0.0,0.0,0,0,0,0,0,0,80,0,10101.0101,0.0,6,46,19.0,18.57417562,345.0,0,0,0,0,1,0,0,0,0,23.75,22.25,0.0,80,0,0,0,0,0,0,4,89,0,0,123,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
7492,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,47835,1,1,37,117,37,37,37.0,0.0,117,117,117.0,0.0,3219.400021,41.81038988,47835.0,0.0,47835,47835,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.90519494,20.90519494,37,117,63.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,95.5,37.0,117.0,32,0,0,0,0,0,0,1,37,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,101538206,13,7,1556,11595,389,0,119.6923077,186.8695555,2907,0,1656.428571,1304.568876,129.5177502,0.196970193,5344116.105,23100000.0,101000000,1,102000000,8461457.083,29000000.0,101000000,1,860048,143341.3333,350794.6984,859398,48,0,0,0,0,424,232,0.128030625,0.068939567,0,2907,626.2380952,1043.726875,1089365.79,0,0,0,0,1,0,0,0,0,657.55,119.6923077,1656.428571,424,0,0,0,0,0,0,13,1556,7,11595,251,235,4,32,1977.0,0.0,1977,1977,101000000.0,0.0,101000000,101000000,1
53,61398,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,4690.706538,65.14870191,20466.0,35441.22362,61390,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,32.57435096,32.57435096,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51838,248,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8064.5161290323,248.0,0.0,248,248,248,248.0,0.0,248,248,0,0.0,0.0,0,0,0,0,0,0,64,0,8064.5161290323,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,177,2,2,62,236,31,31,31.0,0.0,118,118,118.0,0.0,1683615.819,22598.87006,59.0,61.6116872,125,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,11299.43503,11299.43503,31,118,65.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,82.25,31.0,118.0,40,0,0,0,0,0,0,2,62,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,50627,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,237.027673,39.50461216,50627.0,0.0,50627,50627,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.75230608,19.75230608,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,342,40,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53933,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,338,16137,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47945,1,1,77,159,77,77,77.0,0.0,159,159,159.0,0.0,4922.3068098863,41.7144644906,47945.0,0.0,47945,47945,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.8572322453,20.8572322453,77,159,104.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,156.5,77.0,159.0,32,0,0,0,0,0,0,1,77,1,159,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,71769,2,2,62,236,31,31,31.0,0.0,118,118,118.0,0.0,4152.210564,55.73436999,23923.0,41390.824,71717,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,64,27.867185,27.867185,31,118,65.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,82.25,31.0,118.0,40,0,0,0,0,0,0,2,62,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,373072,7,6,1045,612,837,0,149.2857143,308.1156246,437,0,102.0,172.6024334,4441.501908,34.84582065,31089.33333,53194.27681,119918,3,247993,41332.16667,61051.26552,120694,3,253657,50731.4,66117.01862,125724,3,0,0,0,0,236,200,18.76313419,16.08268645,0,837,118.3571429,238.7272686,56990.70879,0,0,0,1,0,0,0,0,0,127.4615385,149.2857143,102.0,236,0,0,0,0,0,0,7,1045,6,612,65535,258,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,174,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1655172.414,22988.50575,58.0,94.3980932,167,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11494.25287,11494.25287,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60162,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,3523.819021974,66.487151358,20054.0,34728.4847207591,60155,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,33.243575679,33.243575679,37,69,49.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,40,0,0,0,0,0,0,2,74,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,51507,2,2,58,190,29,29,29.0,0.0,95,95,95.0,0.0,4814.879531,77.65934727,17169.0,29694.28874,51457,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,38.82967364,38.82967364,29,95,55.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,69.25,29.0,95.0,64,0,0,0,0,0,0,2,58,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,58181,5,3,580,152,517,0,116.0,225.1010884025,146,0,50.6666666667,82.6155756098,12581.4269263162,137.5019336209,8311.5714285714,13989.652281325,28955,4,58181,14545.25,16583.3433978194,29108,96,29135,14567.5,20595.8992156206,29131,4,0,0,0,0,112,68,85.9387085131,51.5632251079,0,517,81.3333333333,170.2123673533,28972.25,0,0,0,1,0,0,0,0,0,91.5,116.0,50.6666666667,112,0,0,0,0,0,0,5,580,3,152,8192,8192,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23346,1,1,44,122,44,44,44.0,0.0,122,122,122.0,0.0,7110.425769,85.66778035,23346.0,0.0,23346,23346,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.83389017,42.83389017,44,122,70.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,105.0,44.0,122.0,20,0,0,0,0,0,0,1,44,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,330648,3,3,848,1764,842,0,282.6666667,484.4061657,1758,0,588.0,1013.254164,7899.639496,18.14618567,66129.6,84397.06457,208535,35,238023,119011.5,126605.3479,208535,29488,301195,150597.5,188870.3426,284149,17046,0,0,0,0,72,68,9.073092836,9.073092836,0,1758,373.1428571,686.1669934,470825.1429,0,0,0,1,0,0,0,0,1,435.3333333,282.6666667,588.0,72,0,0,0,0,0,0,3,848,3,1764,8192,64240,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1822620,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,6379.278182,4.937946473,227827.5,633496.6679,1795494,48,26628,13314.0,17898.28685,25970,658,1822533,364506.6,800028.1949,1795494,63,0,0,0,0,72,132,1.645982158,3.291964315,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
45654,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.5151515152,15151.5151515152,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,29,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,71178086,21,26,1037,16341,362,0,49.380952381,111.0803655875,2605,0,628.5,836.0547470112,244.1481778535,0.6603155921,1547349.69565217,3599785.53360456,10028933,4,61676831,3083841.55,4706358.36727902,10254725,4,71155283,2846211.32,4534359.24311265,10050958,4,0,0,0,0,680,844,0.2950346262,0.3652809658,0,2605,362.0416666667,680.2914256103,462796.423758866,0,0,0,1,0,0,0,0,1,369.7446808511,49.380952381,628.5,680,0,0,0,0,0,0,21,1037,26,16341,29200,502,4,32,223298.428571429,532124.937833481,1430044,21808,9944999.0,205483.8509924,10028933,9479443,0
443,117996019,29,41,1535,45529,795,0,52.93103448,149.9821254,2860,0,1110.463415,646.378492,398.8609141,0.593240353,1710087.232,9929341.575,58900000,3,118000000,4214143.536,15400000.0,58900000,60,118000000,2947703.75,13000000.0,59000000,3,0,0,0,0,592,832,0.245771004,0.34746935,0,2860,662.8732394,724.9051944,525487.5408,0,0,0,1,0,0,0,0,1,672.3428571,52.93103448,1110.463415,592,0,0,0,0,0,0,29,1535,41,45529,8192,364,28,20,191986.0,142173.7179,292518,91454,58800000.0,196565.0786,58900000,58600000,0
443,117047826,13,13,614,4675,192,0,47.23076923,63.88421016,1430,0,359.6153846,585.5088298,45.18665729,0.222131422,4681913.04,16200000.0,58700000,1,117000000,9753985.5,22700000.0,58700000,78,117000000,9747477.5,22700000.0,58800000,1,0,0,0,0,272,272,0.111065711,0.111065711,0,1430,195.8888889,431.3202748,186037.1795,0,0,0,1,0,0,0,0,1,203.4230769,47.23076923,359.6153846,272,0,0,0,0,0,0,13,614,13,4675,8192,351,12,20,133423.5,78498.0451,188930,77917,58400000.0,541441.5618,58700000,58000000,0
53,174,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1195402.299,22988.50575,58.0,96.14052215,169,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,11494.25287,11494.25287,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5652178,6,4,611,149,517,0,101.8333333,204.3050823,137,0,37.25,66.5601232,134.4614412,1.76922949,628019.7778,1793187.632,5408621,1,5652178,1130435.6,2452082.831,5516437,47,176573,58857.66667,54934.48441,108773,1,0,0,0,0,132,92,1.061537694,0.707691796,0,517,69.09090909,154.0308116,23725.49091,0,0,0,1,0,0,0,0,0,76.0,101.8333333,37.25,132,0,0,0,0,0,0,6,611,4,149,8192,62,5,20,243510.0,0.0,243510,243510,5408621.0,0.0,5408621,5408621,0
80,86030086,6,7,375,11595,357,0,62.5,144.3048856,5792,0,1656.428571,2119.480114,139.1373711,0.151109927,7169173.833,24800000.0,85800000,0,85900000,17200000.0,38400000.0,85800000,0,86000000,14300000.0,35000000.0,85800000,48,0,0,0,0,164,232,0.069743043,0.081366884,0,5792,855.4285714,1665.08132,2772495.802,1,0,0,0,0,0,0,0,1,921.2307692,62.5,1656.428571,164,0,0,0,0,0,0,6,375,7,11595,0,235,3,20,8014.0,0.0,8014,8014,85800000.0,0.0,85800000,85800000,1
53,60436,1,1,49,199,49,49,49.0,0.0,199,199,199.0,0.0,4103.5144615792,33.0928585611,60436.0,0.0,60436,60436,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.5464292806,16.5464292806,49,199,99.0,86.6025403784,7500.0,0,0,0,0,0,0,0,0,1,148.5,49.0,199.0,20,0,0,0,0,0,0,1,49,1,199,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5336257,7,4,599,152,517,0,85.5714285714,191.3085266813,152,0,38.0,76.0,140.73535064,2.0613699827,533625.7,1648913.86232811,5226169,3,5336257,889376.166666667,2155201.39144716,5288602,3,86946,28982.0,31614.0938190548,62830,218,0,0,0,0,232,136,1.3117808981,0.7495890846,0,517,62.5833333333,149.8347321875,22450.446969697,0,0,0,1,0,0,0,0,0,68.2727272727,85.5714285714,38.0,232,0,0,0,0,0,0,7,599,4,152,29200,939,3,32,110085.0,0.0,110085,110085,5226169.0,0.0,5226169,5226169,0
443,117642719,30,21,4236,6802,656,0,141.2,252.9694543,1191,0,323.9047619,509.284096,93.82646112,0.433515992,2352854.38,4160287.99,10000000,9,118000000,4056645.483,4837635.66,10000000,48,113000000,5648390.2,4992234.937,10000000,437,0,0,0,0,968,680,0.255009407,0.178506585,0,1191,212.2692308,383.5212045,147088.5143,0,0,0,1,0,0,0,0,0,216.4313725,141.2,323.9047619,968,0,0,0,0,0,0,30,4236,21,6802,29200,401,9,32,258924.5455,738141.5465,2484505,36161,10000000.0,2529.745812,10000000,10000000,0
53,61006,1,1,56,132,56,56,56.0,0.0,132,132,132.0,0.0,3081.6640986133,32.7836606235,61006.0,0.0,61006,61006,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,32,16.3918303118,16.3918303118,56,132,81.3333333333,43.8786204584,1925.3333333333,0,0,0,0,0,0,0,0,1,122.0,56.0,132.0,44,0,0,0,0,0,0,1,56,1,132,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,0
443,20876929,13,10,703,3950,267,0,54.07692308,92.31599856,2896,0,395.0,900.5946184,222.8776081,1.101694603,948951.3182,1905810.402,8023930,3,19300000,1610357.083,2403742.01,8023930,170,5746842,638538.0,933236.3809,2687748,3,0,0,0,0,456,328,0.622696949,0.478997653,0,2896,193.875,593.3716712,352089.9402,0,0,0,1,0,0,0,0,0,202.3043478,54.07692308,395.0,456,0,0,0,0,0,0,13,703,10,3950,29200,252,4,32,7011011.0,0.0,7011011,7011011,8023930.0,0.0,8023930,8023930,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,117086958,72,114,2357,146092,606,0,32.73611111,119.1951877,2896,0,1281.508772,576.6056803,1267.852565,1.588562921,632902.4757,2398824.911,10000000,1,117000000,1649112.085,3676347.367,10000000,4,112000000,988289.0088,2988425.958,10000000,43,0,0,0,0,2312,3656,0.614927582,0.973635339,0,2896,793.8449198,762.1000996,580796.5618,0,0,0,1,0,0,0,0,1,798.1129032,32.73611111,1281.508772,2312,0,0,0,0,0,0,72,2357,114,146092,29200,140,7,32,127130.1667,337517.467,1198892,29435,9630116.0,1338230.887,10000000,5380687,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
62498,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,51963,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230.9335488713,38.4889248119,51963.0,0.0,51963,51963,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.2444624059,19.2444624059,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,29900,17520,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2855,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,1071,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
465,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,307,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,113170279,239,401,7880,585259,314,0,32.9707113,86.09987349,2920,0,1459.498753,480.8209497,5241.119888,5.655195036,177105.2879,1288096.42,10000000,2,113000000,475442.2521,2081932.161,10000000,175,113000000,282887.7875,1622932.316,10000000,2,0,0,0,0,4792,8152,2.111861896,3.54333314,0,2920,925.3338534,790.4042148,624738.8227,0,0,0,1,0,0,0,0,1,926.7796875,32.9707113,1459.498753,4792,0,0,0,0,0,0,239,7880,401,585259,8192,101,238,20,434619.7273,956055.8019,2866547,14961,9852221.727,479400.6398,10000000,8407775,0
53,48429,1,1,55,112,55,55,55.0,0.0,112,112,112.0,0.0,3448.347065,41.29756964,48429.0,0.0,48429,48429,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.64878482,20.64878482,55,112,74.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,111.0,55.0,112.0,20,0,0,0,0,0,0,1,55,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
56920,11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,90909.09091,90909.09091,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,33304,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,46059941,9,8,1103,577,628,0,122.5555556,237.7346794,283,0,72.125,129.8729462,36.47421085,0.369084277,2878746.313,4159759.771,10000000,35,38300000,4785365.5,4631301.63,10000000,30319,46000000,6575665.286,3941212.831,10000000,2158,0,0,0,0,192,208,0.195397558,0.173686718,0,628,93.33333333,186.3276684,34718.0,0,0,0,1,0,0,0,0,0,98.82352941,122.5555556,72.125,192,0,0,0,0,0,0,9,1103,8,577,8192,991,8,20,2769983.333,4745487.268,8249600,29628,9990991.333,32487.1991,10000000,9954340,0
53,48551,1,1,54,115,54,54,54.0,0.0,115,115,115.0,0.0,3480.87578,41.19379621,48551.0,0.0,48551,48551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.59689811,20.59689811,54,115,74.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,111.5,54.0,115.0,32,0,0,0,0,0,0,1,54,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,719009,8,8,703,3950,267,0,87.875,105.9021617208,3401,0,493.75,1185.298847187,6471.4071729283,22.2528507988,47933.9333333333,50577.7514363023,119993,3,623638,89091.1428571429,71466.7538496714,215222,371,623706,89100.8571428571,66942.8880574792,196797,3,0,0,0,0,264,264,11.1264253994,11.1264253994,0,3401,273.7058823529,815.9187892114,665723.470588235,0,0,0,1,0,0,0,0,1,290.8125,87.875,493.75,264,0,0,0,0,0,0,8,703,8,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
389,482,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1018672.199,29045.64315,37.07692308,40.21082263,141,1,482,53.55555556,49.69937402,141,1,379,126.3333333,211.8899085,371,3,0,0,0,0,336,144,20746.88797,8298.755187,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
